tweet_id,hashtags,date,img_urls,video_url,replies,reply_to_users,retweets,links,user_mentions
1268587692570394624,"['perguntacorona', 'COVID19', 'coronavirusbrasil']",2020-06-04T16:57:29,[],,1,[],0,[],[]
1268506460352393216,"['PTNuncaMais', 'covid19brasil', 'covidao', 'BrasilComBolsonaroate2026', 'perguntacorona', 'bomdiapic']",2020-06-04T11:34:42,"['https://pbs.twimg.com/media/EZqj5YcXYAAnScO.jpg', 'https://pbs.twimg.com/media/EZqj5YdXsAAfRon.jpg']",,2,[],1,[],[]
1268351579758960641,['perguntacorona'],2020-06-04T01:19:16,[],,0,[],0,['https://g1.globo.com/bemestar/coronavirus/noticia/2020/06/03/oms-anuncia-que-vai-retomar-testes-com-hidroxicloroquina-para-covid-19.ghtml'],['@jairbolsonaro']
1268204082549919747,"['perguntacorona', 'pergunteaodoutor', 'DF1', 'dftv', 'globobrasilia']",2020-06-03T15:33:10,[],,1,[],0,[],[]
1267806115854778371,"['perguntacorona', 'BDSP']",2020-06-02T13:11:47,[],,0,[],0,[],[]
1267800813281390592,['perguntacorona'],2020-06-02T12:50:43,[],,0,"[{'screen_name': 'erikcode', 'user_id': '25577980'}]",0,[],[]
1267785629875781633,['PerguntaCorona'],2020-06-02T11:50:23,[],,0,[],0,[],[]
1266907242651095041,"['depressao', 'ansiedade', 'crisedeansiedade', 'Twitter', 'Jovenes', 'jovens', 'pessoas', 'COVIDー19', 'perguntacorona', 'perguntas', 'tratamento', 'mesegui', 'FolloMe', 'tweetme']",2020-05-31T01:39:59,[],,1,[],0,[],[]
1269649854772502529,"['coronavirus', 'brasil', 'perguntacorona']",2020-06-07T15:18:08,[],,0,[],3,[],[]
1269422984319700995,"['JuntosContraoVirus', 'covid19brasil', 'perguntacorona']",2020-06-07T00:16:38,[],,1,[],0,[],[]
1268709298781159424,"['perguntacorona', 'globo', 'covid']",2020-06-05T01:00:42,['https://pbs.twimg.com/media/EZtcYdgWoAAJjyr.jpg'],,0,[],0,[],"['@alcione', '@flamengo', '@gabigolpic.twitter.com/WD9FwkLsCX']"
1268694330547621890,"['perguntacorona', 'globo', 'covid']",2020-06-05T00:01:14,['https://pbs.twimg.com/media/EZtOxORWsAc62oM.jpg'],,0,[],0,[],"['@alcione', '@flamengo', '@gabigolpic.twitter.com/6TWivdz835']"
1268679234224078850,"['perguntacorona', 'globo', 'covid']",2020-06-04T23:01:15,['https://pbs.twimg.com/media/EZtBCe_WkAIjstV.jpg'],,0,[],0,[],"['@alcione', '@flamengo', '@gabigolpic.twitter.com/YyosxODpHI']"
1268664166690275329,"['perguntacorona', 'globo', 'covid']",2020-06-04T22:01:22,['https://pbs.twimg.com/media/EZszVcVXQAA8GCu.jpg'],,0,[],0,[],"['@alcione', '@flamengo', '@gabigolpic.twitter.com/YDtRMvjH0L']"
1268649220325736454,"['perguntacorona', 'globo', 'covid']",2020-06-04T21:01:59,['https://pbs.twimg.com/media/EZslvdJXsAAOO3l.jpg'],,0,[],0,[],"['@alcione', '@flamengo', '@gabigolpic.twitter.com/BDQfvfHppQ']"
1268587692570394624,"['perguntacorona', 'COVID19', 'coronavirusbrasil']",2020-06-04T16:57:29,[],,1,[],0,[],[]
1268506460352393216,"['PTNuncaMais', 'covid19brasil', 'covidao', 'BrasilComBolsonaroate2026', 'perguntacorona', 'bomdiapic']",2020-06-04T11:34:42,"['https://pbs.twimg.com/media/EZqj5YcXYAAnScO.jpg', 'https://pbs.twimg.com/media/EZqj5YdXsAAfRon.jpg']",,2,[],1,[],[]
1268351579758960641,['perguntacorona'],2020-06-04T01:19:16,[],,0,[],0,['https://g1.globo.com/bemestar/coronavirus/noticia/2020/06/03/oms-anuncia-que-vai-retomar-testes-com-hidroxicloroquina-para-covid-19.ghtml'],['@jairbolsonaro']
1268204082549919747,"['perguntacorona', 'pergunteaodoutor', 'DF1', 'dftv', 'globobrasilia']",2020-06-03T15:33:10,[],,1,[],0,[],[]
1267806115854778371,"['perguntacorona', 'BDSP']",2020-06-02T13:11:47,[],,0,[],0,[],[]
1267800813281390592,['perguntacorona'],2020-06-02T12:50:43,[],,0,"[{'screen_name': 'erikcode', 'user_id': '25577980'}]",0,[],[]
1267785629875781633,['PerguntaCorona'],2020-06-02T11:50:23,[],,0,[],0,[],[]
1266907242651095041,"['depressao', 'ansiedade', 'crisedeansiedade', 'Twitter', 'Jovenes', 'jovens', 'pessoas', 'COVIDー19', 'perguntacorona', 'perguntas', 'tratamento', 'mesegui', 'FolloMe', 'tweetme']",2020-05-31T01:39:59,[],,1,[],0,[],[]
1258883375756193793,['perguntacorona'],2020-05-08T22:16:00,[],,0,[],0,[],[]
1258850247381483522,['perguntacorona'],2020-05-08T20:04:21,[],,0,[],0,[],[]
1258805295511416833,"['PerguntaCorona', 'FalaBrasil', 'PrimeiroImpacto']",2020-05-08T17:05:44,[],,1,[],1,[],[]
1258783871912550401,"['CNNLixo', 'perguntacorona', 'G1', 'Sextou', 'Encontro', 'jornalhoje', 'GloboLixo', 'Bomdia', 'mgtv', 'SP1', 'BBCBreakfast', 'mgtv', 'MG1pic']",2020-05-08T15:40:36,['https://pbs.twimg.com/media/EXgZPolWkAEqweT.jpg'],,0,[],0,[],[]
1258780373334601730,"['coronavirus', 'perguntacorona', 'Covid_19']",2020-05-08T15:26:42,[],,0,[],1,[],"['@JornalOGlobo', '@sbtjornalismo']"
1258771157786013697,"['perguntacorona', 'SP1', 'perguntacoronavirus', 'COVID19', 'FiqueEmCasa']",2020-05-08T14:50:05,[],,0,[],0,[],[]
1258769830041264129,"['perguntacorona', 'SP1', 'perguntacoronavirus', 'COVID19']",2020-05-08T14:44:48,[],,0,[],0,[],[]
1258767906126561281,['perguntacorona'],2020-05-08T14:37:10,[],,0,[],0,[],[]
1258767118750941186,['perguntacorona'],2020-05-08T14:34:02,[],,1,[],0,[],[]
1258763628376813575,['perguntacorona'],2020-05-08T14:20:10,[],,0,[],0,[],[]
1258755711338713089,['perguntacorona'],2020-05-08T13:48:42,[],,0,[],0,[],[]
1258754788994560000,['perguntacorona'],2020-05-08T13:45:02,[],,0,[],0,[],[]
1258754409141501953,['perguntacorona'],2020-05-08T13:43:32,[],,0,[],0,[],['@RedeGlobo']
1258754396927799296,['perguntacorona'],2020-05-08T13:43:29,[],,1,[],0,[],[]
1258883375756193793,['perguntacorona'],2020-05-08T22:16:00,[],,0,[],0,[],[]
1258850247381483522,['perguntacorona'],2020-05-08T20:04:21,[],,0,[],0,[],[]
1258805295511416833,"['PerguntaCorona', 'FalaBrasil', 'PrimeiroImpacto']",2020-05-08T17:05:44,[],,1,[],1,[],[]
1258783871912550401,"['CNNLixo', 'perguntacorona', 'G1', 'Sextou', 'Encontro', 'jornalhoje', 'GloboLixo', 'Bomdia', 'mgtv', 'SP1', 'BBCBreakfast', 'mgtv', 'MG1pic']",2020-05-08T15:40:36,['https://pbs.twimg.com/media/EXgZPolWkAEqweT.jpg'],,0,[],0,[],[]
1258780373334601730,"['coronavirus', 'perguntacorona', 'Covid_19']",2020-05-08T15:26:42,[],,0,[],1,[],"['@JornalOGlobo', '@sbtjornalismo']"
1258771157786013697,"['perguntacorona', 'SP1', 'perguntacoronavirus', 'COVID19', 'FiqueEmCasa']",2020-05-08T14:50:05,[],,0,[],0,[],[]
1258769830041264129,"['perguntacorona', 'SP1', 'perguntacoronavirus', 'COVID19']",2020-05-08T14:44:48,[],,0,[],0,[],[]
1258767906126561281,['perguntacorona'],2020-05-08T14:37:10,[],,0,[],0,[],[]
1258767118750941186,['perguntacorona'],2020-05-08T14:34:02,[],,1,[],0,[],[]
1258763628376813575,['perguntacorona'],2020-05-08T14:20:10,[],,0,[],0,[],[]
1258755711338713089,['perguntacorona'],2020-05-08T13:48:42,[],,0,[],0,[],[]
1258754788994560000,['perguntacorona'],2020-05-08T13:45:02,[],,0,[],0,[],[]
1258754409141501953,['perguntacorona'],2020-05-08T13:43:32,[],,0,[],0,[],['@RedeGlobo']
1258754396927799296,['perguntacorona'],2020-05-08T13:43:29,[],,1,[],0,[],[]
1258754390128832519,['perguntacorona'],2020-05-08T13:43:27,[],,0,[],0,[],[]
1258754334600450048,['perguntacorona'],2020-05-08T13:43:14,[],,0,[],0,[],[]
1258754311879868416,['perguntacorona'],2020-05-08T13:43:09,[],,1,[],0,[],[]
1258754294280589312,['perguntacorona'],2020-05-08T13:43:04,[],,0,[],0,[],[]
1258754189536251904,['perguntacorona'],2020-05-08T13:42:39,[],,0,[],0,[],[]
1258754114986692609,['perguntacorona'],2020-05-08T13:42:22,[],,0,"[{'screen_name': 'RedeGlobo', 'user_id': '18219976'}]",0,[],[]
1258753760203063296,['perguntacorona'],2020-05-08T13:40:57,[],,0,[],0,[],[]
1258753718734000130,['perguntacorona'],2020-05-08T13:40:47,[],,1,[],0,[],[]
1258753636836036608,['perguntacorona'],2020-05-08T13:40:28,[],,0,[],0,[],[]
1258753606427324418,['perguntacorona'],2020-05-08T13:40:20,[],,0,[],0,[],[]
1258753606410547211,['perguntacorona'],2020-05-08T13:40:20,[],,0,[],0,[],['@perguntacorona']
1258753517113802756,['PerguntaCorona'],2020-05-08T13:39:59,[],,0,[],0,[],[]
1258753478735921152,['Perguntacorona'],2020-05-08T13:39:50,[],,0,[],0,[],[]
1258753306484183040,['perguntacorona'],2020-05-08T13:39:09,[],,0,[],0,[],[]
1258753277803585538,['perguntacorona'],2020-05-08T13:39:02,[],,0,[],0,[],[]
1258753098891264002,['perguntacorona'],2020-05-08T13:38:19,[],,1,[],0,[],[]
1258753095326216194,['perguntacorona'],2020-05-08T13:38:19,[],,0,[],0,[],[]
1258753055828455425,['perguntacorona'],2020-05-08T13:38:09,[],,0,"[{'screen_name': 'RedeGlobo', 'user_id': '18219976'}]",0,[],[]
1258753048794615809,['perguntacorona'],2020-05-08T13:38:07,[],,0,[],0,[],[]
1258752866745024512,['perguntacorona'],2020-05-08T13:37:24,[],,0,[],0,[],[]
1258752848386498562,['perguntacorona'],2020-05-08T13:37:20,[],,0,[],0,[],[]
1258752805092970497,['perguntacorona'],2020-05-08T13:37:09,[],,0,[],0,[],['@bemestar']
1258752766446653440,['perguntacorona'],2020-05-08T13:37:00,[],,0,[],0,[],[]
1258752742832640000,['perguntacorona'],2020-05-08T13:36:55,[],,1,[],0,[],[]
1258752722611961856,['perguntacorona'],2020-05-08T13:36:50,[],,0,[],0,[],[]
1258752711123705857,['perguntacorona'],2020-05-08T13:36:47,[],,0,"[{'screen_name': 'RedeGlobo', 'user_id': '18219976'}]",0,[],[]
1258752600272494593,"['perguntacorona', 'combateaoCoronaVirus']",2020-05-08T13:36:21,[],,0,[],0,[],['@RedeGlobo']
1258752535852130305,"['combateaoCoronaVirus', 'perguntacoronavirus', 'perguntacorona']",2020-05-08T13:36:05,[],,0,[],0,[],[]
1258752518856814592,['perguntacorona'],2020-05-08T13:36:01,['https://pbs.twimg.com/media/EXf8uW5WAAY8_WZ.jpg'],,0,[],1,[],[]
1258752499382697984,['perguntacorona'],2020-05-08T13:35:57,[],,0,[],0,[],[]
1258752436786925568,['perguntacorona'],2020-05-08T13:35:42,[],,0,[],0,[],[]
1258752413076541446,['perguntacorona'],2020-05-08T13:35:36,[],,1,[],0,[],[]
1258752309644931075,['perguntacorona'],2020-05-08T13:35:11,[],,0,[],0,[],[]
1258752153109307396,['perguntacorona'],2020-05-08T13:34:34,[],,0,[],0,[],[]
1258752110289653760,['perguntacorona'],2020-05-08T13:34:24,[],,0,[],0,[],[]
1258751978764668928,['perguntacorona'],2020-05-08T13:33:52,[],,0,[],0,[],[]
1258751925606113281,['perguntacorona'],2020-05-08T13:33:40,[],,0,[],0,[],[]
1258751920136749058,['perguntacorona'],2020-05-08T13:33:38,[],,0,[],0,[],[]
1258751917238431745,['perguntacorona'],2020-05-08T13:33:38,[],,0,[],0,[],[]
1258751828751253504,['perguntacorona'],2020-05-08T13:33:17,[],,0,[],0,[],[]
1258751743300710403,['perguntacorona'],2020-05-08T13:32:56,[],,0,[],0,[],[]
1258751460185178112,['perguntacorona'],2020-05-08T13:31:49,[],,0,[],0,[],[]
1258751442732662785,['Perguntacorona'],2020-05-08T13:31:45,[],,0,[],0,[],[]
1258751164717424642,['perguntacorona'],2020-05-08T13:30:38,[],,0,[],0,[],[]
1258750907363340288,['perguntacorona'],2020-05-08T13:29:37,[],,0,[],0,[],[]
1258750819639398401,['perguntacorona'],2020-05-08T13:29:16,[],,0,[],0,[],[]
1258750814107176960,['perguntacorona'],2020-05-08T13:29:15,[],,0,"[{'screen_name': 'RedeGlobo', 'user_id': '18219976'}]",0,[],[]
1258750386992799745,['perguntacorona'],2020-05-08T13:27:33,[],,0,"[{'screen_name': 'RedeGlobo', 'user_id': '18219976'}]",0,[],[]
1258750316708859908,['perguntacorona'],2020-05-08T13:27:16,[],,0,[],0,[],['@MarcioGreporter']
1258750309347844096,['perguntacorona'],2020-05-08T13:27:14,[],,0,[],0,[],[]
1258750136785797123,"['perguntacorona', 'coronavirus', 'G1']",2020-05-08T13:26:33,[],,0,"[{'screen_name': 'RedeGlobo', 'user_id': '18219976'}]",0,[],[]
1258750067995017216,['perguntacorona'],2020-05-08T13:26:17,[],,0,"[{'screen_name': 'RedeGlobo', 'user_id': '18219976'}]",0,[],[]
1258750044414631937,['perguntacorona'],2020-05-08T13:26:11,[],,0,[],0,[],[]
1258749894514352128,['perguntacorona'],2020-05-08T13:25:35,[],,0,"[{'screen_name': 'RedeGlobo', 'user_id': '18219976'}]",0,[],[]
1258749718525440000,"['perguntacorona', 'coronavírus', 'G1']",2020-05-08T13:24:53,[],,0,"[{'screen_name': 'CostaCycy', 'user_id': '1254171896402317312'}, {'screen_name': 'RedeGlobo', 'user_id': '18219976'}]",0,[],[]
1258749675638788099,['perguntacorona'],2020-05-08T13:24:43,[],,0,[],0,[],[]
1258749637663641600,['perguntacorona'],2020-05-08T13:24:34,[],,0,"[{'screen_name': 'RedeGlobo', 'user_id': '18219976'}]",0,[],[]
1258749628532563968,['perguntacorona'],2020-05-08T13:24:32,[],,0,"[{'screen_name': 'g1', 'user_id': '8802752'}]",0,[],[]
1258749513054945281,['perguntacorona'],2020-05-08T13:24:05,[],,0,[],0,[],[]
1258749412735582209,['perguntacorona'],2020-05-08T13:23:41,[],,0,[],0,[],[]
1258749248209932291,['perguntacorona'],2020-05-08T13:23:01,[],,1,[],0,[],[]
1258749223807434753,['PerguntaCorona'],2020-05-08T13:22:56,[],,0,[],0,[],[]
1258749186209710080,['perguntacorona'],2020-05-08T13:22:47,[],,0,[],0,[],[]
1258749176999022595,['PerguntaCorona'],2020-05-08T13:22:44,[],,0,[],0,[],[]
1258749112586993664,['perguntacorona'],2020-05-08T13:22:29,[],,0,[],0,[],[]
1258749095243644929,['perguntacorona'],2020-05-08T13:22:25,[],,0,[],0,[],[]
1258749078105722880,"['perguntacoronavirus', 'Covid_19', 'perguntacorona']",2020-05-08T13:22:21,[],,0,[],0,[],[]
1258748926112542721,['perguntacorona'],2020-05-08T13:21:45,[],,0,[],0,[],[]
1258748874770067457,['perguntacorona'],2020-05-08T13:21:32,[],,0,[],0,[],[]
1258748872781946882,['perguntacorona'],2020-05-08T13:21:32,[],,0,[],0,[],[]
1258748799922638851,['perguntacorona'],2020-05-08T13:21:14,[],,0,[],0,[],[]
1258748728418152449,['perguntacorona'],2020-05-08T13:20:57,[],,1,[],0,[],[]
1258748706704240642,['perguntacorona'],2020-05-08T13:20:52,[],,0,[],0,[],[]
1258748681257353216,['perguntacorona'],2020-05-08T13:20:46,[],,0,"[{'screen_name': 'jornalnacional', 'user_id': '214570761'}]",0,[],[]
1258748667042902018,['perguntacorona'],2020-05-08T13:20:43,[],,0,[],0,[],[]
1258748635908628480,"['perguntacorona', 'perguntacoronavirus', 'combateaoCoronaVirus']",2020-05-08T13:20:35,[],,0,[],1,[],[]
1258748591297966080,"['perguntacorona', 'perguntacoronavirushttps']",2020-05-08T13:20:25,[],,0,[],0,['https://twitter.com/fabioabdon2010/status/1258746158886858755'],[]
1258748527301275650,['perguntacorona'],2020-05-08T13:20:09,[],,0,[],0,[],[]
1258748482807988232,['perguntacorona'],2020-05-08T13:19:59,[],,0,[],0,[],[]
1258748465498161153,['perguntacorona'],2020-05-08T13:19:55,[],,0,[],0,[],[]
1258748353472532480,['perguntacorona'],2020-05-08T13:19:28,[],,0,[],0,[],[]
1258748256911273986,['perguntacorona'],2020-05-08T13:19:05,[],,0,[],0,[],[]
1258748176842002432,['perguntacorona'],2020-05-08T13:18:46,[],,0,[],0,[],[]
1258748135230377984,['perguntacorona'],2020-05-08T13:18:36,[],,0,[],0,[],['@RedeGlobo']
1258748110135754752,['perguntacorona'],2020-05-08T13:18:30,[],,0,[],0,[],[]
1258748001088126976,['perguntacorona'],2020-05-08T13:18:04,[],,0,[],0,[],[]
1258747967760203776,['perguntacorona'],2020-05-08T13:17:56,[],,0,[],0,[],[]
1258747920351887360,"['PerguntaCorona', 'Covid_19']",2020-05-08T13:17:45,[],,0,[],0,[],[]
1258747740873506817,"['perguntacoronavirus', 'perguntacorona']",2020-05-08T13:17:02,[],,0,[],0,[],[]
1258747704433410055,['perguntacorona'],2020-05-08T13:16:53,[],,0,[],0,[],[]
1258747100399054848,['perguntacorona'],2020-05-08T13:14:29,[],,0,[],0,[],[]
1258747077514985472,['perguntacorona'],2020-05-08T13:14:24,[],,0,[],0,[],[]
1258747057256398849,['perguntacorona'],2020-05-08T13:14:19,[],,0,[],0,[],[]
1258746897105289223,"['perguntacorona', 'coronavírus', 'G1']",2020-05-08T13:13:41,[],,1,"[{'screen_name': 'RedeGlobo', 'user_id': '18219976'}]",1,[],[]
1258746535157825537,"['combateaoCoronaVirus', 'perguntacorona']",2020-05-08T13:12:15,[],,0,[],0,[],[]
1258746534189043714,['perguntacorona'],2020-05-08T13:12:14,[],,0,[],0,[],[]
1258746494011703300,['perguntacorona'],2020-05-08T13:12:05,[],,0,"[{'screen_name': 'g1', 'user_id': '8802752'}]",0,[],[]
1258746361975050240,['perguntacorona'],2020-05-08T13:11:33,[],,0,[],0,[],[]
1258746334066225154,['perguntacorona'],2020-05-08T13:11:27,[],,0,[],0,[],[]
1258745865902141441,['perguntacorona'],2020-05-08T13:09:35,[],,0,[],0,[],[]
1258745843592704000,['perguntacorona'],2020-05-08T13:09:30,[],,1,"[{'screen_name': 'g1', 'user_id': '8802752'}]",0,[],[]
1258745827771789312,['perguntacorona'],2020-05-08T13:09:26,[],,0,[],0,[],[]
1258745788483735558,['perguntacorona'],2020-05-08T13:09:16,[],,0,[],0,[],[]
1258745769668075521,['perguntacorona'],2020-05-08T13:09:12,[],,0,[],0,[],[]
1258745762713829377,['perguntacorona'],2020-05-08T13:09:10,[],,0,[],0,[],[]
1258745721936908288,['perguntacorona'],2020-05-08T13:09:01,[],,0,"[{'screen_name': 'g1', 'user_id': '8802752'}]",0,[],[]
1258745668618915845,['perguntacorona'],2020-05-08T13:08:48,[],,0,[],0,[],[]
1258745388787523584,['perguntacorona'],2020-05-08T13:07:41,[],,0,[],0,[],[]
1258745374828900360,['perguntacorona'],2020-05-08T13:07:38,[],,0,[],0,[],[]
1258745340364275712,['perguntacorona'],2020-05-08T13:07:30,[],,1,[],0,[],[]
1258745211167047683,['perguntacorona'],2020-05-08T13:06:59,[],,0,[],0,[],[]
1258745054312763393,['perguntacorona'],2020-05-08T13:06:21,[],,0,[],0,[],[]
1258744958095429632,['perguntacorona'],2020-05-08T13:05:59,[],,0,[],0,[],[]
1258744918320779264,['perguntacorona'],2020-05-08T13:05:49,[],,0,"[{'screen_name': 'RedeGlobo', 'user_id': '18219976'}]",0,[],[]
1258744677630726145,['perguntacorona'],2020-05-08T13:04:52,[],,0,[],0,[],[]
1258744660723404801,['perguntacorona'],2020-05-08T13:04:48,[],,0,[],0,[],[]
